,open,high,low,close,volume,value
2019-03-18 09:00:00,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,42231498335.58667
2019-03-19 09:00:00,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,29606984260.81934
2019-03-20 09:00:00,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,32206860697.74433
2019-03-21 09:00:00,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,40950501860.49251
2019-03-22 09:00:00,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,25922574998.34574
2019-03-23 09:00:00,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,18063802464.01028
2019-03-24 09:00:00,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,27750974254.64919
2019-03-25 09:00:00,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,43154854390.18012
2019-03-26 09:00:00,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,31882079601.84378
2019-03-27 09:00:00,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,30760863615.12335
2019-03-28 09:00:00,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,40721706397.41247
2019-03-29 09:00:00,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,39551042227.46028
2019-03-30 09:00:00,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,32846205908.98962
2019-03-31 09:00:00,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,35580484027.08325
2019-04-01 09:00:00,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,61367451587.99779
2019-04-02 09:00:00,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,187338761537.22052
2019-04-03 09:00:00,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,128311433264.78406
2019-04-04 09:00:00,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,67248751137.94293
2019-04-05 09:00:00,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,71837233046.14041
2019-04-06 09:00:00,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,58139843921.28878
2019-04-07 09:00:00,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,50404446877.12297
2019-04-08 09:00:00,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,67712465968.62198
2019-04-09 09:00:00,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,45341862456.00577
2019-04-10 09:00:00,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,50559893824.71343
2019-04-11 09:00:00,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,85597800453.13098
2019-04-12 09:00:00,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,48991693378.28947
2019-04-13 09:00:00,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,24898843330.87834
2019-04-14 09:00:00,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,24845739740.97041
2019-04-15 09:00:00,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,48168775195.48494
2019-04-16 09:00:00,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,44243111241.56934
2019-04-17 09:00:00,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,35747851543.34135
2019-04-18 09:00:00,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,51265996377.65896
2019-04-19 09:00:00,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,38416852460.9841
2019-04-20 09:00:00,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,24441198119.76691
2019-04-21 09:00:00,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,36591579568.45136
2019-04-22 09:00:00,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,40997651043.63394
2019-04-23 09:00:00,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,69682423128.0528
2019-04-24 09:00:00,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,76390522760.69325
2019-04-25 09:00:00,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,52042608548.29699
2019-04-26 09:00:00,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,65207804565.95224
2019-04-27 09:00:00,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,18921078813.3889
2019-04-28 09:00:00,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,24438479922.35286
2019-04-29 09:00:00,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,34634354993.66441
2019-04-30 09:00:00,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,32305038599.63975
2019-05-01 09:00:00,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,24227450824.2018
2019-05-02 09:00:00,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,32802646308.6656
2019-05-03 09:00:00,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,72666545636.99371
2019-05-04 09:00:00,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,46445234090.60933
2019-05-05 09:00:00,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,21361033200.7164
2019-05-06 09:00:00,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,26220651770.71382
2019-05-07 09:00:00,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,50241575599.49264
2019-05-08 09:00:00,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,38562734631.63851
2019-05-09 09:00:00,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,67992076301.71716
2019-05-10 09:00:00,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,78450667830.04883
2019-05-11 09:00:00,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,192203171426.961
2019-05-12 09:00:00,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,176449916378.52832
2019-05-13 09:00:00,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,235643959195.83844
2019-05-14 09:00:00,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,238632664795.1941
2019-05-15 09:00:00,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,169852029142.36987
2019-05-16 09:00:00,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,163495312959.77344
2019-05-17 09:00:00,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,193477025101.32385
2019-05-18 09:00:00,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,103532300329.37686
2019-05-19 09:00:00,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,154584732204.60852
2019-05-20 09:00:00,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,108765142547.01659
2019-05-21 09:00:00,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,93082551308.2664
2019-05-22 09:00:00,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,83848748948.01509
2019-05-23 09:00:00,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,89346955513.7917
2019-05-24 09:00:00,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,85093234544.19118
2019-05-25 09:00:00,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,42378085670.41194
2019-05-26 09:00:00,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,110060165300.10384
2019-05-27 09:00:00,10297000.0,10610000.0,10240000.0,10376000.0,12067.23805525,125688042523.92781
2019-05-28 09:00:00,10372000.0,10436000.0,10200000.0,10333000.0,6739.85220975,69704616071.39137
2019-05-29 09:00:00,10332000.0,10500000.0,10060000.0,10325000.0,8371.07028924,86431110832.90813
2019-05-30 09:00:00,10325000.0,10815000.0,9911000.0,10120000.0,14079.82620793,146210320462.20615
2019-05-31 09:00:00,10113000.0,10394000.0,9881000.0,10383000.0,9590.30573478,97698875582.27785
2019-06-01 09:00:00,10383000.0,10400000.0,10228000.0,10350000.0,5514.70590256,56967244230.16546
2019-06-02 09:00:00,10350000.0,10599000.0,10340000.0,10505000.0,6868.79564903,71775106042.42062
2019-06-03 09:00:00,10505000.0,10509000.0,9990000.0,9999000.0,8905.52487849,91977369426.0219
2019-06-04 09:00:00,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,132329695814.5282
2019-06-05 09:00:00,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,112039455602.91898
2019-06-06 09:00:00,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,63107467787.63178
2019-06-07 09:00:00,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,75885457782.74586
2019-06-08 09:00:00,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,46407985537.31619
2019-06-09 09:00:00,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,51556455040.76621
2019-06-10 09:00:00,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,64500944521.30874
2019-06-11 09:00:00,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,52889644583.61251
2019-06-12 09:00:00,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,68220314616.50472
2019-06-13 09:00:00,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,56266834891.98749
2019-06-14 09:00:00,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,83757877925.20425
2019-06-15 09:00:00,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,67947460745.5441
2019-06-16 09:00:00,10523000.0,11150000.0,10451000.0,10710000.0,12029.90223717,130851229039.5695
2019-06-17 09:00:00,10710000.0,11187000.0,10694000.0,11055000.0,8591.80232045,94342570974.46951
2019-06-18 09:00:00,11055000.0,11100000.0,10750000.0,10902000.0,7165.30905941,78304323171.68437
2019-06-19 09:00:00,10901000.0,11100000.0,10845000.0,11063000.0,5153.06082226,56430860180.42138
2019-06-20 09:00:00,11064000.0,11421000.0,10931000.0,11349000.0,8734.01302562,97115613737.0133
2019-06-21 09:00:00,11350000.0,12000000.0,11338000.0,11994000.0,10040.27928899,116266853991.58418
2019-06-22 09:00:00,11994000.0,13043000.0,11818000.0,12398000.0,24086.22072139,301508909187.3494
2019-06-23 09:00:00,12398000.0,13036000.0,12200000.0,12681000.0,10604.85648318,132979380765.79083
2019-06-24 09:00:00,12681000.0,12980000.0,12456000.0,12891000.0,8410.98247577,107077794240.25623
2019-06-25 09:00:00,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205,213791863606.87997
2019-06-26 09:00:00,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,750596227110.595
2019-06-27 09:00:00,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,784340620564.0253
2019-06-28 09:00:00,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,496347234579.13184
2019-06-29 09:00:00,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,301336580523.4551
2019-06-30 09:00:00,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,224262126831.7942
2019-07-01 09:00:00,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,329524192946.7636
2019-07-02 09:00:00,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,420056886890.81635
2019-07-03 09:00:00,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,408707039821.3516
2019-07-04 09:00:00,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,250066064432.3536
2019-07-05 09:00:00,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,210030655123.0837
2019-07-06 09:00:00,13352000.0,13980000.0,13337000.0,13607000.0,11029.65693401,151147381308.83176
2019-07-07 09:00:00,13608000.0,13777000.0,13402000.0,13652000.0,6112.29934939,82884148613.21906
2019-07-08 09:00:00,13658000.0,14712000.0,13504000.0,14570000.0,13219.12416828,186721744809.7835
2019-07-09 09:00:00,14569000.0,15167000.0,14449000.0,14940000.0,18409.06927592,272967560115.14102
2019-07-10 09:00:00,14940000.0,15537000.0,14010000.0,14595000.0,29004.84701858,434277406079.4697
2019-07-11 09:00:00,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,355725403110.0496
2019-07-12 09:00:00,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,247018185031.88745
2019-07-13 09:00:00,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,145284309844.6349
2019-07-14 09:00:00,13810000.0,13857000.0,12393000.0,12425000.0,18601.5880795,242509429976.46146
2019-07-15 09:00:00,12425000.0,13440000.0,11858000.0,13166000.0,23622.08610276,294881461928.9903
2019-07-16 09:00:00,13162000.0,13388000.0,11325000.0,11448000.0,25524.42453999,314936961328.8254
2019-07-17 09:00:00,11448000.0,11993000.0,10880000.0,11648000.0,29435.3111246,336410164581.6101
2019-07-18 09:00:00,11642000.0,12800000.0,11082000.0,12659000.0,30361.56543744,363450021670.8476
2019-07-19 09:00:00,12656000.0,12805000.0,12210000.0,12549000.0,16966.26425103,211800996611.0615
2019-07-20 09:00:00,12549000.0,13090000.0,12410000.0,12780000.0,12766.06610129,161718406260.70175
2019-07-21 09:00:00,12780000.0,12843000.0,12300000.0,12565000.0,7503.34531353,94378482422.30756
2019-07-22 09:00:00,12565000.0,12683000.0,12101000.0,12310000.0,7619.39808956,94670693910.00761
2019-07-23 09:00:00,12311000.0,12337000.0,11770000.0,11797000.0,9196.95112987,110719884759.42117
2019-07-24 09:00:00,11797000.0,11811000.0,11327000.0,11611000.0,8792.82200225,101476361131.32648
2019-07-25 09:00:00,11611000.0,12103000.0,11556000.0,11743000.0,7073.00169757,84081541940.41408
2019-07-26 09:00:00,11738000.0,11738000.0,11456000.0,11680000.0,5539.77501847,64103081759.54955
2019-07-27 09:00:00,11680000.0,12011000.0,11121000.0,11310000.0,8266.20538641,95456708174.75398
2019-07-28 09:00:00,11306000.0,11417000.0,11000000.0,11310000.0,4658.22707119,52517787373.64076
2019-07-29 09:00:00,11312000.0,11547000.0,11151000.0,11280000.0,4965.89960032,56246405054.09359
2019-07-30 09:00:00,11280000.0,11500000.0,11146000.0,11323000.0,4773.20645331,53928293023.59129
2019-07-31 09:00:00,11323000.0,11960000.0,11300000.0,11957000.0,8042.51654364,93764411909.692
2019-08-01 09:00:00,11956000.0,12412000.0,11682000.0,12317000.0,7300.30830386,87399133792.92517
2019-08-02 09:00:00,12317000.0,12768000.0,12213000.0,12563000.0,9548.01565542,119089116597.80522
2019-08-03 09:00:00,12563000.0,12883000.0,12523000.0,12773000.0,7491.78097596,95589607052.77835
2019-08-04 09:00:00,12772000.0,13036000.0,12475000.0,12958000.0,8484.58320479,108274878887.12016
2019-08-05 09:00:00,12958000.0,14213000.0,12948000.0,14181000.0,18719.86010936,256826360069.86636
2019-08-06 09:00:00,14181000.0,14570000.0,13455000.0,13782000.0,22453.01941633,315014494693.0396
2019-08-07 09:00:00,13782000.0,14408000.0,13570000.0,14219000.0,16557.39288205,231909308100.32922
2019-08-08 09:00:00,14197000.0,14310000.0,13841000.0,14241000.0,9231.75268362,130357944365.48573
2019-08-09 09:00:00,14250000.0,14315000.0,13980000.0,14248000.0,7624.83526974,107983995428.21399
2019-08-10 09:00:00,14246000.0,14331000.0,13582000.0,13699000.0,8664.21798351,120388045219.07057
2019-08-11 09:00:00,13698000.0,13918000.0,13434000.0,13876000.0,5737.5360073,78561546587.2456
2019-08-12 09:00:00,13876000.0,13893000.0,13535000.0,13696000.0,3581.48838483,49090206115.44249
2019-08-13 09:00:00,13696000.0,13745000.0,13012000.0,13147000.0,7466.96099317,99671230254.66484
2019-08-14 09:00:00,13147000.0,13152000.0,12109000.0,12202000.0,13208.81054594,167381788906.1582
2019-08-15 09:00:00,12200000.0,12770000.0,11535000.0,12619000.0,20920.03379127,254083433250.48477
2019-08-16 09:00:00,12620000.0,12847000.0,11930000.0,12575000.0,17519.15336984,217247041267.09216
2019-08-17 09:00:00,12575000.0,12722000.0,12201000.0,12424000.0,6445.93547673,80734967357.55618
2019-08-18 09:00:00,12422000.0,12729000.0,12230000.0,12509000.0,6357.87368969,79575156884.12813
2019-08-19 09:00:00,12512000.0,13191000.0,12413000.0,13165000.0,10273.77158288,131988062579.49509
2019-08-20 09:00:00,13166000.0,13211000.0,12746000.0,12952000.0,8459.48670027,109739439060.3668
2019-08-21 09:00:00,12959000.0,13014000.0,12011000.0,12293000.0,11402.28623537,141065350911.02307
2019-08-22 09:00:00,12293000.0,12383000.0,11870000.0,12210000.0,9088.12379505,110232585492.08633
2019-08-23 09:00:00,12210000.0,12523000.0,12138000.0,12443000.0,6873.32738549,84725098861.38988
2019-08-24 09:00:00,12454000.0,12470000.0,11985000.0,12201000.0,4726.72264489,57620101107.40069
2019-08-25 09:00:00,12201000.0,12410000.0,12000000.0,12218000.0,4711.94391647,57423735677.64393
2019-08-26 09:00:00,12218000.0,12680000.0,12209000.0,12421000.0,7128.12167165,88655539497.4194
2019-08-27 09:00:00,12415000.0,12444000.0,12088000.0,12208000.0,3899.29018809,47689175979.89643
2019-08-28 09:00:00,12208000.0,12319000.0,11684000.0,11787000.0,6489.41656104,77931868159.07452
2019-08-29 09:00:00,11787000.0,11788000.0,11380000.0,11525000.0,6298.06439684,72684959819.4439
2019-08-30 09:00:00,11525000.0,11768000.0,11384000.0,11632000.0,4350.76365002,50382918699.21211
2019-08-31 09:00:00,11643000.0,11718000.0,11500000.0,11612000.0,2750.65389976,31962253332.97265
2019-09-01 09:00:00,11612000.0,11860000.0,11544000.0,11768000.0,2564.52409767,29924188377.9901
2019-09-02 09:00:00,11768000.0,12545000.0,11726000.0,12435000.0,6302.83112041,76234083269.97522
2019-09-03 09:00:00,12435000.0,12959000.0,12310000.0,12703000.0,9806.45336225,124030874069.93253
2019-09-04 09:00:00,12722000.0,12900000.0,12438000.0,12641000.0,6669.27583971,84250038678.29063
2019-09-05 09:00:00,12636000.0,12752000.0,12533000.0,12644000.0,3920.57195261,49529989107.0378
2019-09-06 09:00:00,12644000.0,13014000.0,12306000.0,12341000.0,8927.34060442,113421449490.96562
2019-09-07 09:00:00,12340000.0,12588000.0,12335000.0,12473000.0,3300.44318828,41093245850.74858
2019-09-08 09:00:00,12475000.0,12579000.0,12271000.0,12370000.0,2998.75719124,37241378038.45429
2019-09-09 09:00:00,12370000.0,12480000.0,12010000.0,12278000.0,5421.69210394,66431799125.39599
2019-09-10 09:00:00,12270000.0,12330000.0,11962000.0,12078000.0,3132.17632188,38089901706.28362
2019-09-11 09:00:00,12073000.0,12255000.0,11858000.0,12162000.0,3747.82512087,45147419832.41659
2019-09-12 09:00:00,12163000.0,12466000.0,12038000.0,12427000.0,3436.84212336,42070122634.02177
2019-09-13 09:00:00,12418000.0,12444000.0,12137000.0,12306000.0,2443.51292131,30017708367.37842
2019-09-14 09:00:00,12306000.0,12330000.0,12147000.0,12253000.0,2424.39093154,29727338744.49301
2019-09-15 09:00:00,12258000.0,12290000.0,12150000.0,12169000.0,2032.31464177,24787619670.48587
2019-09-16 09:00:00,12176000.0,12251000.0,11953000.0,12133000.0,3908.91952001,47334758373.4437
2019-09-17 09:00:00,12133000.0,12136000.0,12001000.0,12061000.0,4203.17884704,50717638290.33221
2019-09-18 09:00:00,12060000.0,12154000.0,12010000.0,12050000.0,3927.0798215,47420990225.98303
2019-09-19 09:00:00,12049000.0,12250000.0,11556000.0,12180000.0,6904.491687,81918464278.2582
2019-09-20 09:00:00,12175000.0,12222000.0,12002000.0,12074000.0,3081.28623456,37229747926.49026
2019-09-21 09:00:00,12074000.0,12080000.0,11808000.0,11891000.0,2493.56516351,29757655305.17087
2019-09-22 09:00:00,11891000.0,11980000.0,11733000.0,11936000.0,3173.26096381,37670180391.84503
2019-09-23 09:00:00,11943000.0,11960000.0,11490000.0,11545000.0,4597.23259343,53889241967.49019
2019-09-24 09:00:00,11545000.0,11668000.0,9800000.0,10194000.0,12189.27183059,131311857635.47179
2019-09-25 09:00:00,10221000.0,10587000.0,9811000.0,10143000.0,9974.20045584,100989681269.3399
2019-09-26 09:00:00,10146000.0,10200000.0,9375000.0,9700000.0,10322.36470948,101046454349.3524
2019-09-27 09:00:00,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,52692807794.0339
2019-09-28 09:00:00,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,37895262101.74691
2019-09-29 09:00:00,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,28100774511.27242
2019-09-30 09:00:00,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,78406425958.17792
2019-10-01 09:00:00,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,66732354859.10069
2019-10-02 09:00:00,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,36734263345.87575
2019-10-03 09:00:00,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,34948711657.90537
2019-10-04 09:00:00,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,32654323537.81212
2019-10-05 09:00:00,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,22255428095.67198
2019-10-06 09:00:00,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,30163362302.52708
2019-10-07 09:00:00,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,63216416819.01753
2019-10-08 09:00:00,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,37891242406.1716
2019-10-09 09:00:00,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,58031436648.87896
2019-10-10 09:00:00,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,46481165729.70021
2019-10-11 09:00:00,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,63700438586.44717
2019-10-12 09:00:00,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,18505374391.42544
2019-10-13 09:00:00,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,22649118203.43795
2019-10-14 09:00:00,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,25139803400.44763
2019-10-15 09:00:00,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,27815987750.30002
2019-10-16 09:00:00,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,30204786517.2861
2019-10-17 09:00:00,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,22073646950.86906
2019-10-18 09:00:00,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,25556298238.66218
2019-10-19 09:00:00,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,17404523434.46427
2019-10-20 09:00:00,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,25077308418.71932
2019-10-21 09:00:00,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,28666803818.89707
2019-10-22 09:00:00,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,25948459059.29083
2019-10-23 09:00:00,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,63440499259.29793
2019-10-24 09:00:00,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,27981734688.85916
2019-10-25 09:00:00,8743000.0,10128000.0,8706000.0,10063000.0,9376.12602054,89080424731.90956
2019-10-26 09:00:00,10063000.0,11899000.0,10015000.0,10730000.0,24630.11773568,269128618858.57144
2019-10-27 09:00:00,10727000.0,11275000.0,10551000.0,10975000.0,13557.94011661,148700608508.1477
2019-10-28 09:00:00,10975000.0,11377000.0,10719000.0,10736000.0,7680.15692763,84515204724.10098
2019-10-29 09:00:00,10731000.0,11056000.0,10630000.0,10894000.0,5143.49786317,55967079373.82939
2019-10-30 09:00:00,10903000.0,10915000.0,10501000.0,10682000.0,4599.59655203,49189378637.83092
2019-10-31 09:00:00,10682000.0,10990000.0,10488000.0,10692000.0,5113.48198377,54875677152.97942
2019-11-01 09:00:00,10698000.0,10857000.0,10604000.0,10805000.0,3200.02664451,34271914389.51104
2019-11-02 09:00:00,10805000.0,10970000.0,10754000.0,10851000.0,2544.98218191,27596836698.10383
2019-11-03 09:00:00,10851000.0,10943000.0,10660000.0,10765000.0,2156.98902181,23265123468.26498
2019-11-04 09:00:00,10765000.0,10996000.0,10645000.0,10846000.0,3242.36581783,34979608606.58006
2019-11-05 09:00:00,10846000.0,10918000.0,10674000.0,10752000.0,3398.668628,36670695777.14769
2019-11-06 09:00:00,10752000.0,10842000.0,10711000.0,10751000.0,2355.01125361,25350992809.11917
2019-11-07 09:00:00,10752000.0,10795000.0,10546000.0,10668000.0,2897.74288014,30913317792.00885
2019-11-08 09:00:00,10668000.0,10724000.0,10103000.0,10212000.0,4766.43183569,49511704409.46123
2019-11-09 09:00:00,10213000.0,10319000.0,10172000.0,10248000.0,1786.85694212,18321019288.37803
2019-11-10 09:00:00,10248000.0,10589000.0,10160000.0,10496000.0,2837.97081756,29429356440.00829
2019-11-11 09:00:00,10496000.0,10511000.0,10069000.0,10168000.0,3782.32118472,38742001326.4286
2019-11-12 09:00:00,10168000.0,10320000.0,10000000.0,10257000.0,3027.28853194,30792065011.85945
2019-11-13 09:00:00,10259000.0,10287000.0,10143000.0,10211000.0,1876.98070932,19145546177.0855
2019-11-14 09:00:00,10212000.0,10232000.0,10039000.0,10075000.0,2156.61569204,21801449664.22481
2019-11-15 09:00:00,10075000.0,10212000.0,9860000.0,9914000.0,4147.27478969,41477801451.16277
2019-11-16 09:00:00,9909000.0,9992000.0,9880000.0,9926000.0,1761.1646507,17474462137.19867
2019-11-17 09:00:00,9934000.0,10056000.0,9820000.0,9924000.0,1815.96429459,18060048970.57991
2019-11-18 09:00:00,9924000.0,9934000.0,9531000.0,9580000.0,3352.42119732,32792043310.72097
2019-11-19 09:00:00,9580000.0,9615000.0,9361000.0,9503000.0,3631.799952,34452111122.49173
2019-11-20 09:00:00,9509000.0,9553000.0,9410000.0,9486000.0,2431.5636425,23058987144.27432
2019-11-21 09:00:00,9486000.0,9525000.0,8901000.0,9024000.0,6010.80668969,55308644720.16394
2019-11-22 09:00:00,9024000.0,9123000.0,8202000.0,8651000.0,10814.24485621,93391117685.63367
2019-11-23 09:00:00,8661000.0,8712000.0,8405000.0,8670000.0,3952.26249858,33850080658.51349
2019-11-24 09:00:00,8675000.0,8693000.0,8164000.0,8218000.0,4506.87052334,37940617155.55644
2019-11-25 09:00:00,8217000.0,8633000.0,7683000.0,8338000.0,13648.46006191,111235431131.05804
2019-11-26 09:00:00,8338000.0,8627000.0,8240000.0,8410000.0,5867.68876664,49374020762.80759
2019-11-27 09:00:00,8413000.0,8900000.0,8041000.0,8702000.0,9265.75223133,78036777970.6851
2019-11-28 09:00:00,8700000.0,8903000.0,8615000.0,8674000.0,4045.7239098,35384894253.29519
2019-11-29 09:00:00,8672000.0,9200000.0,8658000.0,9037000.0,4210.80049996,37638406443.31399
2019-11-30 09:00:00,9035000.0,9106000.0,8726000.0,8838000.0,2495.78793255,22305240923.3703
2019-12-01 09:00:00,8838000.0,8840000.0,8480000.0,8630000.0,3023.698278,26066009346.83703
2019-12-02 09:00:00,8630000.0,8705000.0,8415000.0,8585000.0,1837.43925831,15714767986.39316
2019-12-03 09:00:00,8590000.0,8700000.0,8520000.0,8607000.0,1641.81595301,14144230521.27084
2019-12-04 09:00:00,8607000.0,8996000.0,8432000.0,8515000.0,5171.38101548,44778200122.78624
2019-12-05 09:00:00,8515000.0,8810000.0,8480000.0,8685000.0,3969.79229665,34354288789.64471
2019-12-06 09:00:00,8685000.0,8852000.0,8614000.0,8813000.0,3039.17313756,26463749586.85809
2019-12-07 09:00:00,8815000.0,8897000.0,8776000.0,8784000.0,1910.69581081,16856577567.12357
2019-12-08 09:00:00,8784000.0,8857000.0,8670000.0,8807000.0,2000.92140277,17561562887.79252
2019-12-09 09:00:00,8807000.0,8891000.0,8640000.0,8679000.0,3125.56191138,27444900233.5498
2019-12-10 09:00:00,8679000.0,8749000.0,8480000.0,8537000.0,2949.17212834,25451639641.20134
2019-12-11 09:00:00,8539000.0,8592000.0,8419000.0,8490000.0,1897.01475656,16156817415.65165
